dataset_id,link,tags,description,score
PJMixers-Dev/allenai_WildChat-1M-gemini-2.0-flash-thinking-exp-1219-CustomShareGPT,https://huggingface.co/datasets/PJMixers-Dev/allenai_WildChat-1M-gemini-2.0-flash-thinking-exp-1219-CustomShareGPT,"['task_categories:text-generation', 'source_datasets:allenai/WildChat-1M', 'language:en', 'size_categories:10K<n<100K', 'format:json', 'modality:text', 'library:datasets', 'library:pandas', 'library:mlcroissant', 'library:polars', 'region:us']","
	
		
		allenai_WildChat-1M-gemini-2.0-flash-thinking-exp-1219-CustomShareGPT
	

PJMixers-Dev/allenai_WildChat-1M-prompts with responses generated with gemini-2.0-flash-thinking-exp-1219.

	
		
		Generation Details
	


If BlockedPromptException, StopCandidateException, or InvalidArgument was returned, the sample was skipped.
If [""candidates""][0][""safety_ratings""] == ""SAFETY"" the sample was skipped.
If [""candidates""][0][""finish_reason""] != 1 the sample was skipped.

model =… See the full description on the dataset page: https://huggingface.co/datasets/PJMixers-Dev/allenai_WildChat-1M-gemini-2.0-flash-thinking-exp-1219-CustomShareGPT.",7
PJMixers-Dev/lmsys_lmsys-chat-1m-gemini-2.0-flash-thinking-exp-1219-CustomShareGPT,https://huggingface.co/datasets/PJMixers-Dev/lmsys_lmsys-chat-1m-gemini-2.0-flash-thinking-exp-1219-CustomShareGPT,"['task_categories:text-generation', 'source_datasets:lmsys/lmsys-chat-1m', 'language:en', 'size_categories:1K<n<10K', 'format:json', 'modality:text', 'library:datasets', 'library:pandas', 'library:mlcroissant', 'library:polars', 'region:us']","
	
		
		lmsys_lmsys-chat-1m-gemini-2.0-flash-thinking-exp-1219-CustomShareGPT
	

PJMixers-Dev/musab-mk_lmsys-chat-1m_deduped-prompts with responses generated with gemini-2.0-flash-thinking-exp-1219.

	
		
		Generation Details
	


If BlockedPromptException, StopCandidateException, or InvalidArgument was returned, the sample was skipped.
If [""candidates""][0][""safety_ratings""] == ""SAFETY"" the sample was skipped.
If [""candidates""][0][""finish_reason""] != 1 the sample was skipped.

model =… See the full description on the dataset page: https://huggingface.co/datasets/PJMixers-Dev/lmsys_lmsys-chat-1m-gemini-2.0-flash-thinking-exp-1219-CustomShareGPT.",7
PJMixers-Dev/Gryphe_ChatGPT-4o-Writing-Prompts-gemini-2.0-flash-thinking-exp-1219-CustomShareGPT,https://huggingface.co/datasets/PJMixers-Dev/Gryphe_ChatGPT-4o-Writing-Prompts-gemini-2.0-flash-thinking-exp-1219-CustomShareGPT,"['task_categories:text-generation', 'source_datasets:Gryphe/ChatGPT-4o-Writing-Prompts', 'language:en', 'size_categories:1K<n<10K', 'format:json', 'modality:text', 'library:datasets', 'library:pandas', 'library:mlcroissant', 'library:polars', 'region:us']","
	
		
		Gryphe_ChatGPT-4o-Writing-Prompts-gemini-2.0-flash-thinking-exp-1219-CustomShareGPT
	

Gryphe/ChatGPT-4o-Writing-Prompts with responses regenerated with gemini-2.0-flash-thinking-exp-1219.

	
		
		Generation Details
	


If BlockedPromptException, StopCandidateException, or InvalidArgument was returned, the sample was skipped.
If [""candidates""][0][""safety_ratings""] == ""SAFETY"" the sample was skipped.
If [""candidates""][0][""finish_reason""] != 1 the sample was skipped.

model =… See the full description on the dataset page: https://huggingface.co/datasets/PJMixers-Dev/Gryphe_ChatGPT-4o-Writing-Prompts-gemini-2.0-flash-thinking-exp-1219-CustomShareGPT.",7
allenai/llama-3-tulu-v2-sft-subset,https://huggingface.co/datasets/allenai/llama-3-tulu-v2-sft-subset,"['size_categories:100K<n<1M', 'format:parquet', 'modality:text', 'library:datasets', 'library:pandas', 'library:mlcroissant', 'library:polars', 'region:us']","Recreating some subsets of Tulu 2 SFT Mix with Llama 3.1 405B completions from SambaNova
The following subsets (all generated with GPT-4):

GPT4-Alpaca
Open Orca
Coda Alpaca

Not that the raw dataset includes all the tulu prompts, but some were empty via max_length issues on the API.
We filtered with
is_any_content_empty = lambda obj_list: any(not item[""content""] for item in obj_list)

Here's a basic script for generating this data:
import os

import jsonlines
import requests
import json 
from… See the full description on the dataset page: https://huggingface.co/datasets/allenai/llama-3-tulu-v2-sft-subset.",7
OALL/details_EpistemeAI__Fireball-Meta-Llama-3.1-8B-Instruct-Agent-0.003-128K-code,https://huggingface.co/datasets/OALL/details_EpistemeAI__Fireball-Meta-Llama-3.1-8B-Instruct-Agent-0.003-128K-code,"['size_categories:100K<n<1M', 'format:parquet', 'modality:tabular', 'modality:text', 'library:datasets', 'library:pandas', 'library:mlcroissant', 'library:polars', 'region:us']","
	
		
		Dataset Card for Evaluation run of EpistemeAI/Fireball-Meta-Llama-3.1-8B-Instruct-Agent-0.003-128K-code
	



Dataset automatically created during the evaluation run of model EpistemeAI/Fireball-Meta-Llama-3.1-8B-Instruct-Agent-0.003-128K-code.
The dataset is composed of 136 configuration, each one coresponding to one of the evaluated task.
The dataset has been created from 1 run(s). Each run can be found as a specific split in each configuration, the split being named using the… See the full description on the dataset page: https://huggingface.co/datasets/OALL/details_EpistemeAI__Fireball-Meta-Llama-3.1-8B-Instruct-Agent-0.003-128K-code.",7
open-llm-leaderboard/EpistemeAI__Fireball-Meta-Llama-3.1-8B-Instruct-Agent-0.004-128K-code-COT-details,https://huggingface.co/datasets/open-llm-leaderboard/EpistemeAI__Fireball-Meta-Llama-3.1-8B-Instruct-Agent-0.004-128K-code-COT-details,"['size_categories:10K<n<100K', 'format:json', 'modality:tabular', 'modality:text', 'library:datasets', 'library:pandas', 'library:mlcroissant', 'library:polars', 'region:us']","
	
		
		Dataset Card for Evaluation run of EpistemeAI/Fireball-Meta-Llama-3.1-8B-Instruct-Agent-0.004-128K-code-COT
	



Dataset automatically created during the evaluation run of model EpistemeAI/Fireball-Meta-Llama-3.1-8B-Instruct-Agent-0.004-128K-code-COT
The dataset is composed of 38 configuration(s), each one corresponding to one of the evaluated task.
The dataset has been created from 1 run(s). Each run can be found as a specific split in each configuration, the split being named using… See the full description on the dataset page: https://huggingface.co/datasets/open-llm-leaderboard/EpistemeAI__Fireball-Meta-Llama-3.1-8B-Instruct-Agent-0.004-128K-code-COT-details.",7
Alishohadaee/leetcode-problems-dataset,https://huggingface.co/datasets/Alishohadaee/leetcode-problems-dataset,"['task_categories:table-question-answering', 'task_categories:text-classification', 'task_categories:zero-shot-classification', 'task_categories:feature-extraction', 'task_categories:text-generation', 'language:en', 'license:mit', 'size_categories:1K<n<10K', 'modality:text', 'region:us', 'code', 'AI', 'ML', 'NLP', 'LLM']","
	
		
		LeetCode Problems Dataset
	

This dataset contains a comprehensive collection of LeetCode programming problems along with their features, metadata, and instructions.


	
		
		Attribution
	

This dataset is derived from multiple sources:

LeetCode's website (https://leetcode.com) — All problem content, solutions, and related materials are the property of LeetCode and are those that are available publicly (No premium problem is shared!).
LeetCodeHelp (https://leetcodehelp.github.io) —… See the full description on the dataset page: https://huggingface.co/datasets/Alishohadaee/leetcode-problems-dataset.",7
PJMixers-Dev/WizardLMTeam_WizardLM_evol_instruct_70k-gemini-2.0-flash-exp-ShareGPT,https://huggingface.co/datasets/PJMixers-Dev/WizardLMTeam_WizardLM_evol_instruct_70k-gemini-2.0-flash-exp-ShareGPT,"['task_categories:text-generation', 'source_datasets:WizardLMTeam/WizardLM_evol_instruct_70k', 'language:en', 'size_categories:n<1K', 'format:json', 'modality:text', 'library:datasets', 'library:pandas', 'library:mlcroissant', 'library:polars', 'region:us']","
	
		
		WizardLMTeam_WizardLM_evol_instruct_70k-gemini-2.0-flash-exp-ShareGPT
	

WizardLMTeam/WizardLM_evol_instruct_70k with responses generated with gemini-2.0-flash-exp.

	
		
		Generation Details
	


If BlockedPromptException, StopCandidateException, or InvalidArgument was returned, the sample was skipped.
If [""candidates""][0][""safety_ratings""] == ""SAFETY"" the sample was skipped.
If [""candidates""][0][""finish_reason""] != 1 the sample was skipped.

model = genai.GenerativeModel(… See the full description on the dataset page: https://huggingface.co/datasets/PJMixers-Dev/WizardLMTeam_WizardLM_evol_instruct_70k-gemini-2.0-flash-exp-ShareGPT.",7
open-llm-leaderboard/EpistemeAI__Polypsyche-Llama-3.1-8B-Instruct-Agent-0.003-128K-code-ds-auto-divergent-details,https://huggingface.co/datasets/open-llm-leaderboard/EpistemeAI__Polypsyche-Llama-3.1-8B-Instruct-Agent-0.003-128K-code-ds-auto-divergent-details,"['size_categories:10K<n<100K', 'format:json', 'modality:tabular', 'modality:text', 'library:datasets', 'library:pandas', 'library:mlcroissant', 'library:polars', 'region:us']","
	
		
		Dataset Card for Evaluation run of EpistemeAI/Polypsyche-Llama-3.1-8B-Instruct-Agent-0.003-128K-code-ds-auto-divergent
	



Dataset automatically created during the evaluation run of model EpistemeAI/Polypsyche-Llama-3.1-8B-Instruct-Agent-0.003-128K-code-ds-auto-divergent
The dataset is composed of 38 configuration(s), each one corresponding to one of the evaluated task.
The dataset has been created from 1 run(s). Each run can be found as a specific split in each configuration, the… See the full description on the dataset page: https://huggingface.co/datasets/open-llm-leaderboard/EpistemeAI__Polypsyche-Llama-3.1-8B-Instruct-Agent-0.003-128K-code-ds-auto-divergent-details.",7
open-llm-leaderboard/EpistemeAI__Polypsyche-Llama-3.1-8B-Instruct-Agent-0.003-128K-code-ds-auto-Logic-details,https://huggingface.co/datasets/open-llm-leaderboard/EpistemeAI__Polypsyche-Llama-3.1-8B-Instruct-Agent-0.003-128K-code-ds-auto-Logic-details,"['size_categories:10K<n<100K', 'format:json', 'modality:tabular', 'modality:text', 'library:datasets', 'library:pandas', 'library:mlcroissant', 'library:polars', 'region:us']","
	
		
		Dataset Card for Evaluation run of EpistemeAI/Polypsyche-Llama-3.1-8B-Instruct-Agent-0.003-128K-code-ds-auto-Logic
	



Dataset automatically created during the evaluation run of model EpistemeAI/Polypsyche-Llama-3.1-8B-Instruct-Agent-0.003-128K-code-ds-auto-Logic
The dataset is composed of 38 configuration(s), each one corresponding to one of the evaluated task.
The dataset has been created from 1 run(s). Each run can be found as a specific split in each configuration, the split being… See the full description on the dataset page: https://huggingface.co/datasets/open-llm-leaderboard/EpistemeAI__Polypsyche-Llama-3.1-8B-Instruct-Agent-0.003-128K-code-ds-auto-Logic-details.",7
open-llm-leaderboard/EpistemeAI__Fireball-Meta-Llama-3.1-8B-Instruct-Agent-0.004-128K-code-ds-auto-details,https://huggingface.co/datasets/open-llm-leaderboard/EpistemeAI__Fireball-Meta-Llama-3.1-8B-Instruct-Agent-0.004-128K-code-ds-auto-details,"['size_categories:10K<n<100K', 'format:json', 'modality:tabular', 'modality:text', 'library:datasets', 'library:pandas', 'library:mlcroissant', 'library:polars', 'region:us']","
	
		
		Dataset Card for Evaluation run of EpistemeAI/Fireball-Meta-Llama-3.1-8B-Instruct-Agent-0.004-128K-code-ds-auto
	



Dataset automatically created during the evaluation run of model EpistemeAI/Fireball-Meta-Llama-3.1-8B-Instruct-Agent-0.004-128K-code-ds-auto
The dataset is composed of 38 configuration(s), each one corresponding to one of the evaluated task.
The dataset has been created from 1 run(s). Each run can be found as a specific split in each configuration, the split being named… See the full description on the dataset page: https://huggingface.co/datasets/open-llm-leaderboard/EpistemeAI__Fireball-Meta-Llama-3.1-8B-Instruct-Agent-0.004-128K-code-ds-auto-details.",7
open-llm-leaderboard/EpistemeAI__Fireball-Meta-Llama-3.1-8B-Instruct-Agent-0.003-128K-code-ds-auto-details,https://huggingface.co/datasets/open-llm-leaderboard/EpistemeAI__Fireball-Meta-Llama-3.1-8B-Instruct-Agent-0.003-128K-code-ds-auto-details,"['size_categories:10K<n<100K', 'format:json', 'modality:tabular', 'modality:text', 'library:datasets', 'library:pandas', 'library:mlcroissant', 'library:polars', 'region:us']","
	
		
		Dataset Card for Evaluation run of EpistemeAI/Fireball-Meta-Llama-3.1-8B-Instruct-Agent-0.003-128K-code-ds-auto
	



Dataset automatically created during the evaluation run of model EpistemeAI/Fireball-Meta-Llama-3.1-8B-Instruct-Agent-0.003-128K-code-ds-auto
The dataset is composed of 38 configuration(s), each one corresponding to one of the evaluated task.
The dataset has been created from 5 run(s). Each run can be found as a specific split in each configuration, the split being named… See the full description on the dataset page: https://huggingface.co/datasets/open-llm-leaderboard/EpistemeAI__Fireball-Meta-Llama-3.1-8B-Instruct-Agent-0.003-128K-code-ds-auto-details.",7
